index	species	genome build	chromosome	start	end	element #	any activity
2670	>Mouse	mm9	chr18	38538595	38541292	 element 1457 	 positive  
2671	>Mouse	mm9	chr8	96440682	96443641	 element 1458 	 positive  
2672	>Mouse	mm9	chr3	65777795	65780286	 element 1459 	 negative 
2673	>Mouse	mm9	chr1	135082557	135086070	 element 1460 	 positive  
2674	>Mouse	mm9	chr2	154251162	154254198	 element 1461 	 positive  
2675	>Mouse	mm9	chr11	113644681	113649107	 element 1462 	 positive  
2676	>Mouse	mm9	chr5	21237397	21240250	 element 1463 	 positive  
2677	>Mouse	mm9	chr8	129349433	129352469	 element 1464 	 positive  
2678	>Mouse	mm9	chr11	18612148	18613160	 element 1465 	 positive  
2679	>Mouse	mm9	chr11	18614903	18615615	 element 1466 	 negative 
2680	>Mouse	mm9	chr12	81160952	81166097	 element 1469 	 positive  
2681	>Mouse	mm9	chr6	90730489	90734235	 element 1470 	 positive  
2682	>Mouse	mm9	chr16	35584609	35589859	 element 1471 	 positive  
2683	>Mouse	mm9	chr11	20554383	20557597	 element 1472 	 negative 
2684	>Mouse	mm9	chr9	72486901	72489273	 element 1473 	 positive  
2685	>Mouse	mm9	chr6	72660173	72662946	 element 1474 	 positive  
2686	>Mouse	mm9	chr9	106256435	106260650	 element 1475 	 positive  
2687	>Mouse	mm9	chr2	128537911	128541555	 element 1476 	 positive  
2688	>Mouse	mm9	chr13	51407755	51412103	 element 1477 	 negative 
2689	>Mouse	mm9	chr15	90846953	90850479	 element 1478 	 positive  
2690	>Mouse	mm9	chr17	29491795	29494823	 element 1479 	 negative 
2691	>Mouse	mm9	chr6	112758522	112762994	 element 1480 	 positive  
2692	>Mouse	mm9	chr11	120176187	120178740	 element 1481 	 positive  
2693	>Mouse	mm9	chr17	37164986	37166924	 element 1482 	 negative 
2694	>Mouse	mm9	chr8	93384870	93387389	 element 1483 	 positive  
2695	>Mouse	mm9	chr7	130240208	130243381	 element 1484 	 positive  
2696	>Mouse	mm9	chr14	25080914	25083731	 element 1485 	 positive  
2697	>Mouse	mm9	chr9	41035985	41038628	 element 1486 	 positive  
2698	>Mouse	mm9	chr10	59381977	59384850	 element 1487 	 negative 
2699	>Mouse	mm9	chr17	10526428	10530039	 element 1488 	 positive  
2700	>Mouse	mm9	chr7	147242712	147244979	 element 1489 	 positive  
2701	>Mouse	mm9	chr4	108033623	108037133	 element 1490 	 positive  
2702	>Mouse	mm9	chr9	41742826	41744972	 element 1491 	 negative 
2703	>Mouse	mm9	chr4	154081524	154085271	 element 1492 	 positive  
2704	>Mouse	mm9	chr9	41757223	41762608	 element 1493 	 positive  
2705	>Mouse	mm9	chr4	136310237	136314716	 element 1494 	 positive  
2706	>Mouse	mm9	chr14	65961442	65964339	 element 1495 	 negative 
2707	>Mouse	mm9	chr11	94019969	94023491	 element 1496 	 positive  
2708	>Mouse	mm9	chr7	152390782	152393601	 element 1497 	 positive  
2709	>Mouse	mm9	chr14	20803684	20807287	 element 1498 	 positive  
2710	>Mouse	mm9	chr17	66827736	66831485	 element 1499 	 positive  
2711	>Mouse	mm9	chr14	67111578	67115956	 element 1500 	 positive  
2712	>Mouse	mm9	chr13	84484156	84489715	 element 1501 	 negative 
2713	>Mouse	mm9	chr14	76653697	76657019	 element 1502 	 positive  
2714	>Mouse	mm9	chr14	41768571	41772614	 element 1503 	 positive  
2715	>Mouse	mm9	chr16	44528859	44534627	 element 1504 	 positive  
2716	>Mouse	mm9	chr3	101198724	101203222	 element 1505 	 positive  
2717	>Mouse	mm9	chr4	139153356	139157251	 element 1506 	 positive  
2718	>Mouse	mm9	chr8	11584424	11587803	 element 1507 	 negative 
2719	>Mouse	mm9	chr10	90642463	90646496	 element 1508 	 negative 
2720	>Mouse	mm9	chr9	62905817	62908296	 element 1509 	 positive  
2721	>Mouse	mm9	chr16	33593553	33596151	 element 1510 	 negative 
2722	>Mouse	mm9	chr2	70397142	70398312	 element 1511 	 negative 
2723	>Mouse	mm9	chr12	16861731	16864043	 element 1512 	 negative 
2724	>Mouse	mm9	chr6	95123853	95125587	 element 1513 	 negative 
2725	>Mouse	mm9	chr7	89862378	89865602	 element 1514 	 positive  
2726	>Mouse	mm9	chr2	166040689	166042891	 element 1515 	 positive  
2727	>Mouse	mm9	chr6	89191339	89193913	 element 1516 	 positive  
2728	>Mouse	mm9	chr1	184911995	184914445	 element 1517 	 negative 
2729	>Mouse	mm9	chr9	63806122	63809358	 element 1518 	 positive  
2730	>Mouse	mm9	chr7	53707677	53710875	 element 1519 	 negative 
2731	>Mouse	mm9	chr8	126837343	126839907	 element 1520 	 negative 
2732	>Mouse	mm9	chr12	112400165	112401988	 element 1521 	 negative 
2733	>Mouse	mm9	chr5	114748732	114751219	 element 1522 	 positive  
2734	>Mouse	mm9	chr14	100773515	100775781	 element 1523 	 negative 
2735	>Mouse	mm9	chr6	52315158	52318218	 element 1524 	 positive  
2736	>Mouse	mm9	chr17	28242662	28245588	 element 1525 	 positive  
2737	>Mouse	mm9	chr11	113168953	113171862	 element 1526 	 positive  
2738	>Mouse	mm9	chr4	106537193	106539896	 element 1527 	 positive  
2739	>Mouse	mm9	chr11	54836016	54837856	 element 1528 	 negative 
2740	>Mouse	mm9	chr3	34310580	34311526	 element 1529 	 positive  
2741	>Mouse	mm9	chr11	62779280	62781782	 element 1530 	 positive  
2742	>Mouse	mm9	chr6	127200155	127202435	 element 1531 	 positive  
2743	>Mouse	mm9	chr4	148233580	148235065	 element 1532 	 positive  
2744	>Mouse	mm9	chr5	125695333	125697123	 element 1533 	 positive  
2745	>Mouse	mm9	chr7	100209379	100212136	 element 1534 	 positive  
2746	>Mouse	mm9	chr18	54770039	54772901	 element 1535 	 negative 
2747	>Mouse	mm9	chr12	88139198	88140802	 element 1536 	 negative 
2748	>Mouse	mm9	chr3	104344457	104346594	 element 1537 	 positive  
2749	>Mouse	mm9	chr17	63201276	63204288	 element 1538 	 positive  
2750	>Mouse	mm9	chr7	77474358	77477351	 element 1539 	 negative 
2751	>Mouse	mm9	chr8	110767723	110770731	 element 1540 	 positive  
2752	>Mouse	mm9	chr3	5386841	5389926	 element 1541 	 positive  
2753	>Mouse	mm9	chr14	64204166	64206374	 element 1542 	 positive  
2754	>Mouse	mm9	chr15	77165783	77167710	 element 1543 	 negative 
2755	>Mouse	mm9	chr16	94944761	94946993	 element 1544 	 negative 
2756	>Mouse	mm9	chr18	54919394	54921412	 element 1545 	 negative 
2757	>Mouse	mm9	chr1	9638304	9641046	 element 1546 	 positive  
2758	>Mouse	mm9	chr9	50259536	50261550	 element 1547 	 negative 
2759	>Mouse	mm9	chr6	145803566	145805566	 element 1548 	 positive  
2760	>Mouse	mm9	chr3	127408166	127410166	 element 1549 	 positive  
2761	>Mouse	mm9	chr5	141243002	141245006	 element 1550 	 negative 
2762	>Mouse	mm9	chr6	144114203	144116223	 element 1551 	 negative 
2763	>Mouse	mm9	chr19	41789892	41792728	 element 1552 	 positive  
2764	>Mouse	mm9	chr9	86079916	86081983	 element 1553 	 positive  
2765	>Mouse	mm9	chr9	121268621	121270622	 element 1554 	 negative 
2766	>Mouse	mm9	chr11	26672020	26674013	 element 1555 	 positive  
2767	>Mouse	mm9	chr13	76949140	76951140	 element 1556 	 positive  
2768	>Mouse	mm9	chr6	65259696	65261683	 element 1557 	 positive  
2769	>Mouse	mm9	chr7	124829221	124831130	 element 1558 	 positive  
2770	>Mouse	mm9	chr6	5751484	5754011	 element 1559 	 negative 
2771	>Mouse	mm9	chr4	153967503	153970504	 element 1560 	 negative 
2772	>Mouse	mm9	chr2	163014399	163017272	 element 1561 	 positive  
2773	>Mouse	mm9	chr19	21238907	21241940	 element 1562 	 positive  
2774	>Mouse	mm9	chr9	32630847	32632267	 element 1563 	 negative 
2775	>Mouse	mm9	chr2	60623717	60625620	 element 1564 	 positive  
2776	>Mouse	mm9	chr13	52015282	52017501	 element 1565 	 positive  
2777	>Mouse	mm9	chr4	148358843	148361360	 element 1566 	 positive  
2778	>Mouse	mm9	chr8	90183015	90185433	 element 1567 	 positive  
2779	>Mouse	mm9	chr11	104149930	104151989	 element 1568 	 negative 
2780	>Mouse	mm9	chr5	65806214	65807811	 element 1569 	 positive  
2781	>Mouse	mm9	chr14	49740815	49742308	 element 1570 	 positive  
2782	>Mouse	mm9	chr15	95469175	95471880	 element 1571 	 positive  
2783	>Mouse	mm9	chr3	81586506	81587942	 element 1572 	 negative 
2784	>Mouse	mm9	chr10	38691885	38693911	 element 1573 	 negative 
2785	>Mouse	mm9	chr7	143580983	143582899	 element 1574 	 positive  
2786	>Mouse	mm9	chr1	59390767	59392277	 element 1575 	 positive  
2787	>Mouse	mm9	chr5	16284041	16285489	 element 1576 	 positive  
2788	>Mouse	mm9	chr3	5348379	5351461	 element 1577 	 positive  
2789	>Mouse	mm9	chr16	72690938	72694980	 element 1578 	 negative 
2790	>Mouse	mm9	chr18	15331573	15334509	 element 1579 	 negative 
2791	>Mouse	mm9	chr13	114703685	114706240	 element 1580 	 negative 
2792	>Mouse	mm9	chr18	55944508	55946871	 element 1581 	 positive  
2793	>Mouse	mm9	chr9	107546342	107547707	 element 1582 	 negative 
2794	>Mouse	mm9	chr11	85670731	85673756	 element 1583 	 positive  
2795	>Mouse	mm9	chr15	73985897	73988884	 element 1584 	 positive  
2796	>Mouse	mm9	chr6	83384768	83386365	 element 1585 	 negative 
2797	>Mouse	mm9	chr7	56004371	56006350	 element 1586 	 positive  
2798	>Mouse	mm9	chr15	84089989	84091698	 element 1587 	 negative 
2799	>Mouse	mm9	chr11	60178591	60181183	 element 1588 	 negative 
2800	>Mouse	mm9	chr12	109189361	109192204	 element 1589 	 negative 
2801	>Mouse	mm9	chr7	143079879	143082136	 element 1590 	 negative 
2802	>Mouse	mm9	chr8	110542534	110544710	 element 1591 	 negative 
2803	>Mouse	mm9	chr12	110151841	110155365	 element 1592 	 negative 
2804	>Mouse	mm9	chr11	117944494	117946495	 element 1593 	 negative 
2805	>Mouse	mm9	chr6	84972955	84975933	 element 1594 	 negative 
2806	>Mouse	mm9	chr12	74611486	74614036	 element 1595 	 negative 
2807	>Mouse	mm9	chr7	120011445	120013877	 element 1596 	 negative 
2808	>Mouse	mm9	chr6	89563033	89565849	 element 1597 	 positive  
2809	>Mouse	mm9	chr8	27942958	27945330	 element 1598 	 positive  
2810	>Mouse	mm9	chr3	37833344	37836014	 element 1599 	 positive  
2811	>Mouse	mm9	chr14	22492662	22494922	 element 1600 	 positive  
2812	>Mouse	mm9	chr1	61259046	61261426	 element 1601 	 positive  
2813	>Mouse	mm9	chr7	139394961	139396888	 element 1602 	 negative 
2814	>Mouse	mm9	chr2	93118045	93121052	 element 1603 	 positive  
2815	>Mouse	mm9	chr12	107210896	107213331	 element 1604 	 positive  
2816	>Mouse	mm9	chr13	34239797	34242857	 element 1605 	 positive  
2817	>Mouse	mm9	chr12	112930182	112933710	 element 1606 	 positive  
2818	>Mouse	mm9	chr5	125873121	125875969	 element 1607 	 positive  
2819	>Mouse	mm9	chr9	41543061	41546044	 element 1608 	 positive  
2820	>Mouse	mm9	chr12	27744939	27747964	 element 1609 	 positive  
2821	>Mouse	mm9	chr19	21858276	21860632	 element 1610 	 positive  
2822	>Mouse	mm9	chr12	81024749	81027839	 element 1611 	 positive  
2823	>Mouse	mm9	chr2	30501751	30503983	 element 1612 	 positive  
2824	>Mouse	mm9	chrX	12817957	12821119	 element 1613 	 positive  
2825	>Mouse	mm9	chr18	36007337	36010053	 element 1614 	 positive  
2826	>Mouse	mm9	chr8	87265760	87268939	 element 1615 	 positive  
2827	>Mouse	mm9	chr3	86953474	86955925	 element 1616 	 positive  
2828	>Mouse	mm9	chr9	43060192	43063272	 element 1617 	 positive  
2829	>Mouse	mm9	chr1	164115642	164118955	 element 1618 	 negative 
2830	>Mouse	mm9	chr5	143761511	143763801	 element 1619 	 positive  
2831	>Mouse	mm9	chr17	46754834	46757146	 element 1620 	 positive  
2832	>Mouse	mm9	chr10	59426512	59429418	 element 1621 	 negative 
2833	>Mouse	mm9	chr11	118099686	118102499	 element 1622 	 positive  
2834	>Mouse	mm9	chr18	60828749	60831461	 element 1623 	 positive  
2835	>Mouse	mm9	chr9	40537860	40540490	 element 1624 	 positive  
2836	>Mouse	mm9	chr8	109991402	109993917	 element 1625 	 negative 
2837	>Mouse	mm9	chr5	137336940	137340805	 element 1626 	 positive  
2838	>Mouse	mm9	chr9	118888604	118890906	 element 1627 	 positive  
2839	>Mouse	mm9	chr4	132645535	132647962	 element 1628 	 negative 
2840	>Mouse	mm9	chr16	17809304	17811246	 element 1629 	 positive  
2841	>Mouse	mm9	chr1	74156810	74159237	 element 1630 	 positive  
2842	>Mouse	mm9	chr7	119983421	119985302	 element 1631 	 negative 
2843	>Mouse	mm9	chr18	9215671	9216932	 element 1632 	 positive  
2844	>Mouse	mm9	chr4	11688389	11690913	 element 1633 	 positive  
2845	>Mouse	mm9	chr15	99250385	99251988	 element 1635 	 positive  
2846	>Mouse	mm9	chr16	97067207	97069575	 element 1636 	 positive  
2847	>Mouse	mm9	chr16	44671395	44673229	 element 1637 	 positive  
2848	>Mouse	mm9	chr6	53573765	53575077	 element 1638 	 negative 
2849	>Mouse	mm9	chr17	91094720	91097010	 element 1639 	 positive  
2850	>Mouse	mm9	chr3	57274043	57275619	 element 1640 	 negative 
2851	>Mouse	mm9	chr19	36970730	36972651	 element 1641 	 positive  
2852	>Mouse	mm9	chr8	122871226	122872977	 element 1642 	 positive  
2853	>Mouse	mm9	chr1	41331321	41332891	 element 1643 	 positive  
2854	>Mouse	mm9	chr15	77628190	77631729	 element 1644 	 positive  
2855	>Mouse	mm9	chr17	26986091	26989742	 element 1645 	 positive  
2856	>Mouse	mm9	chr2	163188189	163191207	 element 1646 	 positive  
2857	>Mouse	mm9	chr7	137811417	137814532	 element 1647 	 positive  
2858	>Mouse	mm9	chr4	134809382	134812065	 element 1648 	 positive  
2859	>Mouse	mm9	chr7	97294099	97295102	 element 1649 	 negative 
2860	>Mouse	mm9	chr3	79493450	79495049	 element 1650 	 positive  
2861	>Mouse	mm9	chr8	94490230	94492202	 element 1651 	 positive  
2862	>Mouse	mm9	chr9	119935724	119937434	 element 1652 	 negative 
2863	>Mouse	mm9	chr3	126425779	126427890	 element 1653 	 positive  
2864	>Mouse	mm9	chr19	32181141	32182808	 element 1654 	 positive  
2865	>Mouse	mm9	chr13	29718977	29720806	 element 1655 	 negative 
2866	>Mouse	mm9	chr8	73805530	73807878	 element 1656 	 negative 
2867	>Mouse	mm9	chr1	167034424	167036436	 element 1657 	 negative 
2868	>Mouse	mm9	chr17	69529964	69531837	 element 1658 	 positive  
2869	>Mouse	mm9	chr12	12362332	12364288	 element 1659 	 negative 
2870	>Mouse	mm9	chr13	84197836	84200679	 element 1660 	 positive  
2871	>Mouse	mm9	chr9	121220832	121224065	 element 1661 	 positive  
2872	>Mouse	mm9	chr12	29779755	29782459	 element 1662 	 negative 
2873	>Mouse	mm9	chr10	60276526	60279591	 element 1663 	 positive  
2874	>Mouse	mm9	chr18	35998889	36002582	 element 1664 	 positive  
2875	>Mouse	mm9	chr8	127166812	127169652	 element 1665 	 positive  
2876	>Mouse	mm9	chr8	107132337	107136514	 element 1666 	 positive  
2877	>Mouse	mm9	chr9	119889709	119891894	 element 1667 	 negative 
2878	>Mouse	mm9	chr4	45518952	45522289	 element 1668 	 positive  
2879	>Mouse	mm9	chr8	97882574	97885718	 element 1669 	 negative 
2880	>Mouse	mm9	chr14	120691151	120692732	 element 1670 	 negative 
2881	>Mouse	mm9	chr6	34666215	34668175	 element 1671 	 negative 
2882	>Mouse	mm9	chr16	90449561	90451327	 element 1672 	 positive  
2883	>Mouse	mm9	chr2	157299241	157303133	 element 1673 	 positive  
2884	>Mouse	mm9	chr8	122947808	122951205	 element 1674 	 positive  
2885	>Mouse	mm9	chr11	96763027	96765985	 element 1675 	 positive  
2886	>Mouse	mm9	chr12	88141294	88144586	 element 1676 	 negative 
2887	>Mouse	mm9	chr1	173945900	173948913	 element 1677 	 positive  
2888	>Mouse	mm9	chr14	26404648	26407942	 element 1678 	 positive  
2889	>Mouse	mm9	chr15	72850849	72853749	 element 1679 	 positive  
2890	>Mouse	mm9	chr1	88398933	88401929	 element 1680 	 negative 
2891	>Mouse	mm9	chr13	15436322	15439866	 element 1681 	 negative 
2892	>Mouse	mm9	chr9	63913894	63916567	 element 1682 	 negative 
2893	>Mouse	mm9	chr7	146652275	146655509	 element 1683 	 positive  
2894	>Mouse	mm9	chr4	128391658	128394259	 element 1684 	 positive  
2895	>Mouse	mm9	chr1	74054059	74056569	 element 1685 	 negative 
2896	>Mouse	mm9	chr8	114240105	114242282	 element 1686 	 positive  
2897	>Mouse	mm9	chr8	59310108	59312623	 element 1687 	 positive  
2898	>Mouse	mm9	chr8	59393348	59395551	 element 1688 	 positive  
2899	>Mouse	mm9	chr8	59461837	59463756	 element 1689 	 positive  
2900	>Mouse	mm9	chr8	59488430	59490564	 element 1690 	 negative 
2901	>Mouse	mm9	chr17	47657734	47660536	 element 1691 	 positive  
2902	>Mouse	mm9	chr10	66464666	66468095	 element 1692 	 positive  
2903	>Mouse	mm9	chr2	172912148	172914368	 element 1693 	 positive  
2904	>Mouse	mm9	chr1	156885959	156888862	 element 1694 	 positive  
2905	>Mouse	mm9	chr2	4173065	4174983	 element 1695 	 positive  
2906	>Mouse	mm9	chr9	22887576	22889154	 element 1696 	 positive  
2907	>Mouse	mm9	chr9	117100332	117102797	 element 1697 	 positive  
2908	>Mouse	mm9	chr6	122441040	122442410	 element 1698 	 negative 
2909	>Mouse	mm9	chr12	81044785	81047222	 element 1699 	 positive  
2910	>Mouse	mm9	chr15	81352654	81354711	 element 1700 	 negative 
2911	>Mouse	mm9	chr9	102325672	102327428	 element 1701 	 negative 
2912	>Mouse	mm9	chr5	150154734	150156942	 element 1702 	 positive  
2913	>Mouse	mm9	chr4	97534796	97536607	 element 1703 	 negative 
2914	>Mouse	mm9	chr7	74110477	74112961	 element 1704 	 negative 
2915	>Mouse	mm9	chr4	128413899	128415669	 element 1705 	 negative 
2916	>Mouse	mm9	chr8	110375059	110377115	 element 1706 	 negative 
2917	>Mouse	mm9	chr8	110013659	110016613	 element 1707 	 negative 
2918	>Mouse	mm9	chr1	164155416	164156865	 element 1708 	 negative 
2919	>Mouse	mm9	chr8	125060359	125061750	 element 1709 	 negative 
2920	>Mouse	mm9	chr9	63457700	63459760	 element 1710 	 negative 
2921	>Mouse	mm9	chr18	80296671	80299326	 element 1711 	 positive  
2922	>Mouse	mm9	chr3	86968794	86970111	 element 1712 	 negative 
2923	>Mouse	mm9	chr6	93122032	93124004	 element 1713 	 positive  
2924	>Mouse	mm9	chr19	40371402	40373696	 element 1714 	 negative 
2925	>Mouse	mm9	chr19	5648158	5649637	 element 1715 	 negative 
2926	>Mouse	mm9	chr15	64065076	64067225	 element 1716 	 positive  
2927	>Mouse	mm9	chr2	67465349	67467097	 element 1717 	 positive  
2928	>Mouse	mm9	chr3	79334976	79336695	 element 1718 	 negative 
2929	>Mouse	mm9	chr19	3638247	3639522	 element 1719 	 positive  
2930	>Mouse	mm9	chr17	84547547	84549060	 element 1720 	 negative 
2931	>Mouse	mm9	chr10	98428986	98431055	 element 1721 	 negative 
2932	>Mouse	mm9	chr6	71939327	71942055	 element 1722 	 positive  
2933	>Mouse	mm9	chr17	6216037	6217273	 element 1723 	 negative 
2934	>Mouse	mm9	chr11	52690526	52692005	 element 1724 	 positive  
2935	>Mouse	mm9	chr5	65268023	65270020	 element 1725 	 positive  
2936	>Mouse	mm9	chr8	111466963	111468986	 element 1726 	 negative 
2937	>Mouse	mm9	chr2	165825777	165827534	 element 1727 	 negative 
2938	>Mouse	mm9	chr15	57559497	57560601	 element 1728 	 negative 
2939	>Mouse	mm9	chr7	77253287	77254726	 element 1729 	 negative 
2940	>Mouse	mm9	chr4	139658785	139661609	 element 1730 	 positive  
2941	>Mouse	mm9	chr5	113092065	113094155	 element 1731 	 positive  
2942	>Mouse	mm9	chr1	139274730	139276059	 element 1732 	 positive  
2943	>Mouse	mm9	chr17	32316447	32317853	 element 1733 	 positive  
2944	>Mouse	mm9	chr4	138018742	138020284	 element 1734 	 negative 
2945	>Mouse	mm9	chr2	115834381	115835738	 element 1735 	 negative 
2946	>Mouse	mm9	chr6	94597413	94598988	 element 1736 	 positive  
2947	>Mouse	mm9	chr2	45080648	45082244	 element 1737 	 positive  
2948	>Mouse	mm9	chr14	22178081	22179605	 element 1738 	 positive  
2949	>Mouse	mm9	chr10	91851968	91853486	 element 1739 	 negative 
2950	>Mouse	mm9	chr18	56174300	56176940	 element 1740 	 negative 
2951	>Mouse	mm9	chr2	92875013	92877129	 element 1741 	 negative 
2952	>Mouse	mm9	chr18	13273395	13276100	 element 1742 	 negative 
2953	>Mouse	mm9	chr6	52204789	52205362	 element 1743 	 negative 
2954	>Mouse	mm9	chr1	91262782	91264282	 element 1744 	 negative 
2955	>Mouse	mm9	chr17	67045365	67047622	 element 1745 	 positive  
2956	>Mouse	mm9	chr10	126422941	126424560	 element 1746 	 negative 
2957	>Mouse	mm9	chr15	76783087	76784191	 element 1747 	 negative 
